start_lat,start_lon,end_lat,end_lon,airport1,airport2,delayRate
21.31869,-157.92241,38.94453,-77.45581,HNL,IAD,0.23529411764705882
40.48118,-107.21766,38.94453,-77.45581,HDN,IAD,0.25
43.56444,-116.22278,39.85841,-104.66700,BOI,DEN,0.2955801104972376
40.27594,-79.40480,27.97547,-82.53325,LBE,TPA,0.3055555555555556
40.69250,-74.16866,36.19837,-95.88824,EWR,TUL,0.5
39.85841,-104.66700,47.48200,-111.37069,DEN,GTF,0.3153846153846154
39.85841,-104.66700,40.49147,-80.23287,DEN,PIT,0.2215909090909091
28.42889,-81.31603,42.94722,-87.89658,MCO,MKE,0.2178988326848249
37.64996,-97.43305,41.78598,-87.75242,ICT,MDW,0.24271844660194175
42.94052,-78.73217,40.77724,-73.87261,BUF,LGA,0.5116279069767442
33.93884,-81.11954,38.94453,-77.45581,CAE,IAD,0.2619047619047619
41.78598,-87.75242,29.53369,-98.46978,MDW,SAT,0.23853211009174313
32.84711,-96.85177,36.19837,-95.88824,DAL,TUL,0.2573099415204678
39.45758,-74.57717,28.42889,-81.31603,ACY,MCO,0.17486338797814208
25.79325,-80.29056,27.97547,-82.53325,MIA,TPA,0.1675531914893617
35.21401,-80.94313,33.94254,-118.40807,CLT,LAX,0.20057306590257878
35.43619,-82.54181,41.97960,-87.90446,AVL,ORD,0.36363636363636365
41.41089,-81.84940,26.53617,-81.75517,CLE,RSW,0.1962025316455696
32.89595,-97.03720,41.44853,-90.50754,DFW,MLI,0.3352941176470588
33.43417,-112.00806,34.42621,-119.84037,PHX,SBA,0.09289617486338798
40.77724,-73.87261,41.30252,-95.89417,LGA,OMA,0.34375
45.58872,-122.59750,34.42621,-119.84037,PDX,SBA,0.18032786885245902
42.21206,-83.34884,28.42889,-81.31603,DTW,MCO,0.15527950310559005
39.04614,-84.66217,47.44898,-122.30931,CVG,SEA,0.0
39.71733,-86.29438,33.94254,-118.40807,IND,LAX,0.08602150537634409
42.36435,-71.00518,45.58872,-122.59750,BOS,PDX,0.17777777777777778
46.79739,-102.80195,44.88055,-93.21692,DIK,MSP,0.10185185185185185
39.71733,-86.29438,39.87195,-75.24114,IND,PHL,0.32
42.36435,-71.00518,40.49147,-80.23287,BOS,PIT,0.2159090909090909
40.79524,-73.10021,28.42889,-81.31603,ISP,MCO,0.15384615384615385
33.94254,-118.40807,38.74769,-90.35999,LAX,STL,0.1608695652173913
29.98047,-95.33972,39.87195,-75.24114,IAH,PHL,0.2508038585209003
32.89595,-97.03720,31.46715,-89.33706,DFW,PIB,0.2727272727272727
39.71733,-86.29438,37.61900,-122.37484,IND,SFO,0.21818181818181817
21.97598,-159.33896,20.89865,-156.43046,LIH,OGG,0.08536585365853659
44.88055,-93.21692,40.78839,-111.97777,MSP,SLC,0.07590759075907591
29.98047,-95.33972,32.12758,-81.20214,IAH,SAV,0.1643835616438356
33.56294,-86.75355,32.89595,-97.03720,BHM,DFW,0.2159090909090909
42.21206,-83.34884,42.77870,-84.58736,DTW,LAN,0.22142857142857142
29.98047,-95.33972,33.94254,-118.40807,IAH,LAX,0.23788546255506607
39.85841,-104.66700,33.43417,-112.00806,DEN,PHX,0.22162985529322163
37.09058,-113.59306,40.78839,-111.97777,SGU,SLC,0.09090909090909091
26.07258,-80.15275,39.29761,-94.71391,FLL,MCI,0.14516129032258066
36.12448,-86.67818,39.29761,-94.71391,BNA,MCI,0.11764705882352941
33.64044,-84.42694,41.93887,-72.68323,ATL,BDL,0.12393162393162394
26.07258,-80.15275,29.64542,-95.27889,FLL,HOU,0.22580645161290322
38.85208,-77.03772,26.53617,-81.75517,DCA,RSW,0.15546218487394958
61.17432,-149.99619,44.88055,-93.21692,ANC,MSP,0.17391304347826086
33.64044,-84.42694,44.25741,-88.51948,ATL,ATW,0.2647058823529412
32.89595,-97.03720,30.49406,-81.68786,DFW,JAX,0.17094017094017094
41.97960,-87.90446,40.49147,-80.23287,ORD,PIT,0.3287037037037037
40.47799,-88.91595,41.97960,-87.90446,BMI,ORD,0.3469387755102041
41.78598,-87.75242,39.49858,-119.76806,MDW,RNO,0.125
40.63975,-73.77893,32.12758,-81.20214,JFK,SAV,0.2543859649122807
41.41089,-81.84940,40.69250,-74.16866,CLE,EWR,0.18146718146718147
33.94254,-118.40807,33.82922,-116.50625,LAX,PSP,0.16393442622950818
41.53493,-93.66068,33.43417,-112.00806,DSM,PHX,0.0
38.94453,-77.45581,36.89461,-76.20122,IAD,ORF,0.18181818181818182
47.38660,-92.83899,48.56619,-93.40307,HIB,INL,0.16981132075471697
25.79325,-80.29056,38.74769,-90.35999,MIA,STL,0.29508196721311475
39.29761,-94.71391,47.44898,-122.30931,MCI,SEA,0.11290322580645161
33.64044,-84.42694,40.63975,-73.77893,ATL,JFK,0.272108843537415
35.21401,-80.94313,40.77724,-73.87261,CLT,LGA,0.23909249563699825
33.64044,-84.42694,39.85841,-104.66700,ATL,DEN,0.20576671035386632
33.64044,-84.42694,41.70895,-86.31847,ATL,SBN,0.29545454545454547
42.36435,-71.00518,39.87195,-75.24114,BOS,PHL,0.253765932792584
26.07258,-80.15275,40.27594,-79.40480,FLL,LBE,0.14516129032258066
33.81772,-118.15161,37.72129,-122.22072,LGB,OAK,0.0972972972972973
30.19453,-97.66987,44.88055,-93.21692,AUS,MSP,0.10526315789473684
36.12448,-86.67818,38.94453,-77.45581,BNA,IAD,0.2857142857142857
46.77411,-100.74672,39.85841,-104.66700,BIS,DEN,0.3177570093457944
33.94254,-118.40807,29.99339,-90.25803,LAX,MSY,0.12037037037037036
40.69250,-74.16866,33.94254,-118.40807,EWR,LAX,0.19728915662650603
29.98047,-95.33972,26.53617,-81.75517,IAH,RSW,0.12149532710280374
39.85841,-104.66700,40.63975,-73.77893,DEN,JFK,0.24509803921568626
32.89595,-97.03720,40.49147,-80.23287,DFW,PIT,0.23636363636363636
38.94453,-77.45581,36.19837,-95.88824,IAD,TUL,0.2
30.19453,-97.66987,33.43417,-112.00806,AUS,PHX,0.20938628158844766
29.98047,-95.33972,40.49147,-80.23287,IAH,PIT,0.31007751937984496
36.12448,-86.67818,29.64542,-95.27889,BNA,HOU,0.19369369369369369
44.88055,-93.21692,18.43942,-66.00183,MSP,SJU,0.07142857142857142
40.77724,-73.87261,39.29761,-94.71391,LGA,MCI,0.3333333333333333
32.89595,-97.03720,33.94254,-118.40807,DFW,LAX,0.18653690186536903
47.44898,-122.30931,37.61900,-122.37484,SEA,SFO,0.19264448336252188
30.49406,-81.68786,40.63975,-73.77893,JAX,JFK,0.23622047244094488
38.80581,-104.70025,32.89595,-97.03720,COS,DFW,0.2956521739130435
30.19453,-97.66987,41.78598,-87.75242,AUS,MDW,0.18032786885245902
33.93884,-81.11954,32.89595,-97.03720,CAE,DFW,0.30434782608695654
37.72129,-122.22072,34.05600,-117.60119,OAK,ONT,0.16326530612244897
38.85208,-77.03772,33.43417,-112.00806,DCA,PHX,0.20786516853932585
32.89865,-80.04051,29.98047,-95.33972,CHS,IAH,0.12631578947368421
39.29761,-94.71391,44.88055,-93.21692,MCI,MSP,0.16666666666666666
41.78598,-87.75242,26.53617,-81.75517,MDW,RSW,0.208955223880597
36.09775,-79.93730,41.97960,-87.90446,GSO,ORD,0.25
26.07258,-80.15275,41.97960,-87.90446,FLL,ORD,0.20850202429149797
34.05600,-117.60119,47.44898,-122.30931,ONT,SEA,0.16
41.41089,-81.84940,42.94722,-87.89658,CLE,MKE,0.10236220472440945
41.97960,-87.90446,32.12758,-81.20214,ORD,SAV,0.36363636363636365
33.64044,-84.42694,38.03697,-84.60539,ATL,LEX,0.18453865336658354
39.17540,-76.66820,25.79325,-80.29056,BWI,MIA,0.24873096446700507
39.85841,-104.66700,44.88055,-93.21692,DEN,MSP,0.20823529411764705
30.19453,-97.66987,27.97547,-82.53325,AUS,TPA,0.11290322580645161
36.77619,-119.71814,47.44898,-122.30931,FAT,SEA,0.21311475409836064
29.98047,-95.33972,38.50887,-107.89383,IAH,MTJ,0.1
39.29761,-94.71391,29.99339,-90.25803,MCI,MSY,0.06451612903225806
35.21401,-80.94313,41.97960,-87.90446,CLT,ORD,0.21052631578947367
42.21206,-83.34884,26.07258,-80.15275,DTW,FLL,0.13807531380753138
40.63975,-73.77893,29.99339,-90.25803,JFK,MSY,0.21182266009852216
39.17540,-76.66820,33.94254,-118.40807,BWI,LAX,0.18571428571428572
30.49406,-81.68786,44.88055,-93.21692,JAX,MSP,0.2
36.08036,-115.15233,32.73356,-117.18966,LAS,SAN,0.2158176943699732
46.35364,-87.39536,41.97960,-87.90446,MQT,ORD,0.45098039215686275
33.94254,-118.40807,44.25407,-121.14996,LAX,RDM,0.11363636363636363
40.63975,-73.77893,37.36186,-121.92901,JFK,SJC,0.2222222222222222
39.85841,-104.66700,43.50484,-114.29659,DEN,SUN,0.6666666666666666
39.85841,-104.66700,29.99339,-90.25803,DEN,MSY,0.23220973782771537
35.21401,-80.94313,39.29761,-94.71391,CLT,MCI,0.11923076923076924
37.72129,-122.22072,33.67566,-117.86822,OAK,SNA,0.12304250559284116
41.41089,-81.84940,38.85208,-77.03772,CLE,DCA,0.08974358974358974
43.56444,-116.22278,33.94254,-118.40807,BOI,LAX,0.2695035460992908
38.94453,-77.45581,38.69542,-121.59077,IAD,SMF,0.1
33.64044,-84.42694,41.72400,-71.42822,ATL,PVD,0.10126582278481013
43.11887,-77.67238,27.97547,-82.53325,ROC,TPA,0.12903225806451613
40.77724,-73.87261,39.87195,-75.24114,LGA,PHL,0.2
44.12326,-123.21869,40.78839,-111.97777,EUG,SLC,0.044642857142857144
33.64044,-84.42694,46.91935,-96.81499,ATL,FAR,0.14285714285714285
38.94453,-77.45581,28.42889,-81.31603,IAD,MCO,0.27076923076923076
36.77619,-119.71814,33.43417,-112.00806,FAT,PHX,0.19008264462809918
33.56294,-86.75355,39.17540,-76.66820,BHM,BWI,0.19130434782608696
33.94254,-118.40807,33.43417,-112.00806,LAX,PHX,0.22520507084265473
21.31869,-157.92241,36.08036,-115.15233,HNL,LAS,0.18
33.64044,-84.42694,42.77870,-84.58736,ATL,LAN,0.25
40.47799,-88.91595,39.85841,-104.66700,BMI,DEN,0.3333333333333333
41.97960,-87.90446,36.19837,-95.88824,ORD,TUL,0.27844311377245506
38.94453,-77.45581,33.94254,-118.40807,IAD,LAX,0.20882852292020374
39.71733,-86.29438,27.97547,-82.53325,IND,TPA,0.12318840579710146
35.04022,-106.60919,33.94254,-118.40807,ABQ,LAX,0.18874172185430463
32.89595,-97.03720,36.89461,-76.20122,DFW,ORF,0.21052631578947367
38.85208,-77.03772,39.29761,-94.71391,DCA,MCI,0.11475409836065574
36.08036,-115.15233,32.11608,-110.94103,LAS,TUS,0.15
42.21206,-83.34884,37.61900,-122.37484,DTW,SFO,0.14204545454545456
26.07258,-80.15275,42.94722,-87.89658,FLL,MKE,0.08181818181818182
35.21937,-101.70593,32.89595,-97.03720,AMA,DFW,0.31125827814569534
61.17432,-149.99619,60.49183,-145.47765,ANC,CDV,0.11666666666666667
33.43417,-112.00806,38.17439,-85.73600,PHX,SDF,0.12903225806451613
60.49183,-145.47765,59.50336,-139.66023,CDV,YAK,0.13559322033898305
36.12448,-86.67818,41.97960,-87.90446,BNA,ORD,0.3231597845601436
32.89595,-97.03720,33.66364,-101.82278,DFW,LBB,0.40540540540540543
46.84209,-92.19365,41.97960,-87.90446,DLH,ORD,0.2611111111111111
33.56294,-86.75355,41.97960,-87.90446,BHM,ORD,0.26666666666666666
33.94254,-118.40807,45.58872,-122.59750,LAX,PDX,0.08125
39.85841,-104.66700,38.74769,-90.35999,DEN,STL,0.19692307692307692
39.29761,-94.71391,37.72129,-122.22072,MCI,OAK,0.5
29.99339,-90.25803,39.87195,-75.24114,MSY,PHL,0.1864406779661017
36.12448,-86.67818,35.87764,-78.78747,BNA,RDU,0.17032967032967034
32.89595,-97.03720,44.88055,-93.21692,DFW,MSP,0.23434343434343435
33.64044,-84.42694,30.3578,-85.7938,ATL,ECP,0.16666666666666666
32.84711,-96.85177,33.43417,-112.00806,DAL,PHX,0.22983870967741934
32.89865,-80.04051,40.63975,-73.77893,CHS,JFK,0.20833333333333334
26.07258,-80.15275,39.87195,-75.24114,FLL,PHL,0.19901719901719903
39.99799,-82.89188,44.88055,-93.21692,CMH,MSP,0.02857142857142857
39.85841,-104.66700,37.72129,-122.22072,DEN,OAK,0.23148148148148148
61.17432,-149.99619,58.35496,-134.57628,ANC,JNU,0.1511627906976744
61.17432,-149.99619,33.43417,-112.00806,ANC,PHX,0.07792207792207792
34.05600,-117.60119,40.78839,-111.97777,ONT,SLC,0.06896551724137931
40.91631,-81.44247,41.97960,-87.90446,CAK,ORD,0.21656050955414013
35.43360,-119.05677,39.85841,-104.66700,BFL,DEN,0.3490566037735849
41.78598,-87.75242,40.27669,-74.81347,MDW,TTN,0.2857142857142857
33.93884,-81.11954,40.77724,-73.87261,CAE,LGA,0.2625
39.17540,-76.66820,41.72400,-71.42822,BWI,PVD,0.20916905444126074
45.77690,-111.15301,47.44898,-122.30931,BZN,SEA,0.5
39.04614,-84.66217,38.74769,-90.35999,CVG,STL,0.05
39.85841,-104.66700,39.71733,-86.29438,DEN,IND,0.30739299610894943
40.69250,-74.16866,43.60732,-110.73774,EWR,JAC,0.7222222222222222
41.41089,-81.84940,27.97547,-82.53325,CLE,TPA,0.1095890410958904
39.85841,-104.66700,48.25938,-101.28033,DEN,MOT,0.2510822510822511
42.23488,-85.55206,42.21206,-83.34884,AZO,DTW,0.24812030075187969
40.77724,-73.87261,38.17439,-85.73600,LGA,SDF,0.3971631205673759
39.90238,-84.21938,41.97960,-87.90446,DAY,ORD,0.29707112970711297
35.21401,-80.94313,29.53369,-98.46978,CLT,SAT,0.18333333333333332
35.21401,-80.94313,39.87195,-75.24114,CLT,PHL,0.25763358778625955
19.72026,-155.04847,20.89865,-156.43046,ITO,OGG,0.10483870967741936
36.08036,-115.15233,41.97960,-87.90446,LAS,ORD,0.2200557103064067
38.85208,-77.03772,26.68316,-80.09559,DCA,PBI,0.14871794871794872
35.39309,-97.60073,40.78839,-111.97777,OKC,SLC,0.136986301369863
41.88459,-91.71087,39.85841,-104.66700,CID,DEN,0.4158415841584158
33.64044,-84.42694,37.24433,-93.38686,ATL,SGF,0.1134453781512605
32.89595,-97.03720,33.98880,-98.49189,DFW,SPS,0.2639593908629442
42.36435,-71.00518,40.77724,-73.87261,BOS,LGA,0.2558139534883721
41.93887,-72.68323,26.07258,-80.15275,BDL,FLL,0.22916666666666666
40.77724,-73.87261,27.39533,-82.55411,LGA,SRQ,0.47058823529411764
28.42889,-81.31603,43.11119,-76.10631,MCO,SYR,0.43548387096774194
44.88055,-93.21692,29.99339,-90.25803,MSP,MSY,0.017241379310344827
30.53316,-91.14963,29.98047,-95.33972,BTR,IAH,0.1554959785522788
33.56294,-86.75355,39.85841,-104.66700,BHM,DEN,0.36065573770491804
28.42889,-81.31603,29.53369,-98.46978,MCO,SAT,0.2903225806451613
33.64044,-84.42694,35.04242,-89.97667,ATL,MEM,0.11313868613138686
33.94254,-118.40807,37.72129,-122.22072,LAX,OAK,0.17815577439570277
43.53291,-84.07965,44.88055,-93.21692,MBS,MSP,0.2
32.89595,-97.03720,18.43942,-66.00183,DFW,SJU,0.22137404580152673
29.98047,-95.33972,30.69142,-88.24283,IAH,MOB,0.1811320754716981
34.89567,-82.21886,29.64542,-95.27889,GSP,HOU,0.2777777777777778
41.78598,-87.75242,42.93452,-71.43706,MDW,MHT,0.2
39.04614,-84.66217,32.73356,-117.18966,CVG,SAN,0.0
41.41089,-81.84940,41.97960,-87.90446,CLE,ORD,0.3008423586040915
35.21401,-80.94313,40.19350,-76.76340,CLT,MDT,0.1320754716981132
42.21206,-83.34884,38.03799,-87.53063,DTW,EVV,0.19047619047619047
32.89595,-97.03720,34.72940,-92.22425,DFW,LIT,0.2764227642276423
42.94052,-78.73217,27.97547,-82.53325,BUF,TPA,0.16260162601626016
34.64045,-86.77311,29.98047,-95.33972,HSV,IAH,0.10256410256410256
46.84209,-92.19365,44.88055,-93.21692,DLH,MSP,0.09565217391304348
32.89865,-80.04051,41.97960,-87.90446,CHS,ORD,0.3333333333333333
39.22316,-106.86885,41.97960,-87.90446,ASE,ORD,0.38461538461538464
40.85097,-96.75925,41.97960,-87.90446,LNK,ORD,0.20903954802259886
44.88055,-93.21692,44.04532,-103.05737,MSP,RAP,0.1875
44.47300,-73.15031,40.77724,-73.87261,BTV,LGA,0.36363636363636365
40.77724,-73.87261,41.97960,-87.90446,LGA,ORD,0.2546744036105738
42.36435,-71.00518,26.07258,-80.15275,BOS,FLL,0.2706766917293233
35.13845,-111.67122,33.43417,-112.00806,FLG,PHX,0.2007168458781362
32.89595,-97.03720,28.42889,-81.31603,DFW,MCO,0.1876484560570071
40.63975,-73.77893,25.79325,-80.29056,JFK,MIA,0.2977346278317152
39.29761,-94.71391,32.73356,-117.18966,MCI,SAN,0.2903225806451613
42.36435,-71.00518,32.89595,-97.03720,BOS,DFW,0.22146118721461186
40.77724,-73.87261,43.11119,-76.10631,LGA,SYR,0.125
39.17540,-76.66820,29.98047,-95.33972,BWI,IAH,0.19230769230769232
29.98047,-95.33972,45.58872,-122.59750,IAH,PDX,0.1875
40.69250,-74.16866,30.49406,-81.68786,EWR,JAX,0.2900763358778626
32.89595,-97.03720,37.72129,-122.22072,DFW,OAK,0.13333333333333333
26.07258,-80.15275,38.74769,-90.35999,FLL,STL,0.08955223880597014
33.64044,-84.42694,33.45033,-88.59137,ATL,GTR,0.1566265060240964
39.85841,-104.66700,26.68316,-80.09559,DEN,PBI,0.2222222222222222
31.06490,-97.82780,29.98047,-95.33972,GRK,IAH,0.22018348623853212
29.98047,-95.33972,27.54374,-99.46154,IAH,LRD,0.08536585365853659
44.88055,-93.21692,41.30252,-95.89417,MSP,OMA,0.2028985507246377
56.80165,-132.94528,56.48433,-132.36982,PSG,WRG,0.25
35.39309,-97.60073,37.61900,-122.37484,OKC,SFO,0.3225806451612903
33.64044,-84.42694,38.69542,-121.59077,ATL,SMF,0.1724137931034483
39.85841,-104.66700,41.44853,-90.50754,DEN,MLI,0.2835820895522388
33.64044,-84.42694,37.50517,-77.31967,ATL,RIC,0.13548387096774195
38.85208,-77.03772,41.97960,-87.90446,DCA,ORD,0.2324022346368715
44.88055,-93.21692,47.44898,-122.30931,MSP,SEA,0.128686327077748
44.47300,-73.15031,40.69250,-74.16866,BTV,EWR,0.38461538461538464
30.53316,-91.14963,38.85208,-77.03772,BTR,DCA,0.5
33.43417,-112.00806,32.65658,-114.60597,PHX,YUM,0.1641337386018237
42.94722,-87.89658,40.27669,-74.81347,MKE,TTN,0.0
61.17432,-149.99619,21.31869,-157.92241,ANC,HNL,0.1
28.42889,-81.31603,38.17439,-85.73600,MCO,SDF,0.12857142857142856
41.93887,-72.68323,32.89595,-97.03720,BDL,DFW,0.2413793103448276
38.94453,-77.45581,38.17439,-85.73600,IAD,SDF,0.17647058823529413
41.41089,-81.84940,40.77724,-73.87261,CLE,LGA,0.23565573770491804
32.89595,-97.03720,44.04532,-103.05737,DFW,RAP,0.275
36.08036,-115.15233,31.94253,-102.20191,LAS,MAF,0.20588235294117646
29.53369,-98.46978,40.78839,-111.97777,SAT,SLC,0.1791044776119403
26.07258,-80.15275,39.71733,-86.29438,FLL,IND,0.07142857142857142
40.77724,-73.87261,36.28187,-94.30681,LGA,XNA,0.35
28.42889,-81.31603,35.87764,-78.78747,MCO,RDU,0.08743169398907104
36.08036,-115.15233,38.17439,-85.73600,LAS,SDF,0.1774193548387097
42.36435,-71.00518,29.98047,-95.33972,BOS,IAH,0.23983739837398374
41.30252,-95.89417,40.78839,-111.97777,OMA,SLC,0.08620689655172414
32.89595,-97.03720,39.71733,-86.29438,DFW,IND,0.22962962962962963
21.31869,-157.92241,41.97960,-87.90446,HNL,ORD,0.25
39.04614,-84.66217,38.94453,-77.45581,CVG,IAD,0.1
29.98047,-95.33972,41.97960,-87.90446,IAH,ORD,0.27514792899408286
33.64044,-84.42694,40.91631,-81.44247,ATL,CAK,0.143646408839779
33.64044,-84.42694,40.78839,-111.97777,ATL,SLC,0.04072398190045249
41.53493,-93.66068,36.08036,-115.15233,DSM,LAS,0.22580645161290322
25.79325,-80.29056,36.89461,-76.20122,MIA,ORF,0.14166666666666666
41.97960,-87.90446,43.90883,-92.49799,ORD,RST,0.42995169082125606
39.29761,-94.71391,40.78839,-111.97777,MCI,SLC,0.03529411764705882
26.07258,-80.15275,41.78598,-87.75242,FLL,MDW,0.203125
32.89595,-97.03720,30.69142,-88.24283,DFW,MOB,0.3275862068965517
43.56444,-116.22278,47.61986,-117.53384,BOI,GEG,0.18867924528301888
32.89595,-97.03720,40.96747,-98.30861,DFW,GRI,0.21739130434782608
33.64044,-84.42694,42.96550,-83.74346,ATL,FNT,0.1329479768786127
30.49406,-81.68786,41.78598,-87.75242,JAX,MDW,0.26229508196721313
38.94453,-77.45581,32.12758,-81.20214,IAD,SAV,0.2916666666666667
33.64044,-84.42694,41.88459,-91.71087,ATL,CID,0.27058823529411763
32.89595,-97.03720,36.28187,-94.30681,DFW,XNA,0.2589928057553957
28.42889,-81.31603,33.43417,-112.00806,MCO,PHX,0.1225296442687747
36.12448,-86.67818,39.85841,-104.66700,BNA,DEN,0.21246458923512748
35.04022,-106.60919,36.08036,-115.15233,ABQ,LAS,0.17796610169491525
33.64044,-84.42694,40.27669,-74.81347,ATL,TTN,0.32653061224489793
38.50887,-107.89383,41.97960,-87.90446,MTJ,ORD,0.3225806451612903
30.19453,-97.66987,32.84711,-96.85177,AUS,DAL,0.18100358422939067
41.78598,-87.75242,32.73356,-117.18966,MDW,SAN,0.19540229885057472
41.93887,-72.68323,28.42889,-81.31603,BDL,MCO,0.20270270270270271
39.17540,-76.66820,35.39309,-97.60073,BWI,OKC,0.1935483870967742
39.45758,-74.57717,26.68316,-80.09559,ACY,PBI,0.06666666666666667
35.21401,-80.94313,18.43942,-66.00183,CLT,SJU,0.19117647058823528
41.78598,-87.75242,41.30252,-95.89417,MDW,OMA,0.18996415770609318
33.43417,-112.00806,47.44898,-122.30931,PHX,SEA,0.18575553416746873
33.64044,-84.42694,31.80667,-106.37781,ATL,ELP,0.14035087719298245
42.93452,-71.43706,33.43417,-112.00806,MHT,PHX,0.0
32.89595,-97.03720,29.98047,-95.33972,DFW,IAH,0.17336394948335246
32.89595,-97.03720,37.15152,-107.75377,DFW,DRO,0.3798449612403101
36.08036,-115.15233,35.39309,-97.60073,LAS,OKC,0.10483870967741936
42.21206,-83.34884,41.78598,-87.75242,DTW,MDW,0.24752475247524752
41.78598,-87.75242,47.44898,-122.30931,MDW,SEA,0.24778761061946902
35.87764,-78.78747,27.97547,-82.53325,RDU,TPA,0.08823529411764706
45.58872,-122.59750,32.73356,-117.18966,PDX,SAN,0.11598746081504702
36.12448,-86.67818,40.77724,-73.87261,BNA,LGA,0.31221719457013575
41.41089,-81.84940,29.98047,-95.33972,CLE,IAH,0.15770609318996415
40.69250,-74.16866,35.04242,-89.97667,EWR,MEM,0.2708333333333333
29.64542,-95.27889,36.19837,-95.88824,HOU,TUL,0.19642857142857142
42.36435,-71.00518,33.43417,-112.00806,BOS,PHX,0.27510917030567683
44.88055,-93.21692,37.61900,-122.37484,MSP,SFO,0.2392638036809816
42.36435,-71.00518,40.91631,-81.44247,BOS,CAK,0.15384615384615385
32.89595,-97.03720,27.54374,-99.46154,DFW,LRD,0.225
41.53493,-93.66068,42.21206,-83.34884,DSM,DTW,0.11538461538461539
42.21206,-83.34884,26.53617,-81.75517,DTW,RSW,0.2
26.07258,-80.15275,47.44898,-122.30931,FLL,SEA,0.09836065573770492
35.21401,-80.94313,26.53617,-81.75517,CLT,RSW,0.15142857142857144
40.69250,-74.16866,33.43417,-112.00806,EWR,PHX,0.24210526315789474
36.12448,-86.67818,29.53369,-98.46978,BNA,SAT,0.13274336283185842
39.85841,-104.66700,42.88082,-85.52277,DEN,GRR,0.2956521739130435
40.63975,-73.77893,36.08036,-115.15233,JFK,LAS,0.20285261489698891
42.36435,-71.00518,38.85208,-77.03772,BOS,DCA,0.20593080724876442
21.31869,-157.92241,37.72129,-122.22072,HNL,OAK,0.09302325581395349
41.78598,-87.75242,35.04242,-89.97667,MDW,MEM,0.2336448598130841
38.94453,-77.45581,30.49406,-81.68786,IAD,JAX,0.391304347826087
39.99799,-82.89188,29.99339,-90.25803,CMH,MSY,0.0
42.36435,-71.00518,42.94052,-78.73217,BOS,BUF,0.24539877300613497
37.36186,-121.92901,33.67566,-117.86822,SJC,SNA,0.12291666666666666
40.63975,-73.77893,27.97547,-82.53325,JFK,TPA,0.2510548523206751
36.08036,-115.15233,47.44898,-122.30931,LAS,SEA,0.20069204152249134
29.95083,-94.02069,32.89595,-97.03720,BPT,DFW,0.38636363636363635
33.64044,-84.42694,44.48507,-88.12959,ATL,GRB,0.18461538461538463
28.42889,-81.31603,41.30252,-95.89417,MCO,OMA,0.1875
39.45758,-74.57717,26.07258,-80.15275,ACY,FLL,0.1912568306010929
35.21401,-80.94313,17.70189,-64.79856,CLT,STX,0.7
39.17540,-76.66820,27.97547,-82.53325,BWI,TPA,0.1724137931034483
41.97960,-87.90446,41.70895,-86.31847,ORD,SBN,0.2824074074074074
40.69250,-74.16866,40.48118,-107.21766,EWR,HDN,0.3
38.85208,-77.03772,39.87195,-75.24114,DCA,PHL,0.3114754098360656
36.77619,-119.71814,33.94254,-118.40807,FAT,LAX,0.23412698412698413
25.79325,-80.29056,36.19837,-95.88824,MIA,TUL,0.2
29.98047,-95.33972,25.79325,-80.29056,IAH,MIA,0.2158273381294964
39.99799,-82.89188,38.74769,-90.35999,CMH,STL,0.27
37.15152,-107.75377,33.43417,-112.00806,DRO,PHX,0.09848484848484848
39.29761,-94.71391,42.94722,-87.89658,MCI,MKE,0.10185185185185185
32.89595,-97.03720,40.63975,-73.77893,DFW,JFK,0.21428571428571427
29.98047,-95.33972,31.94253,-102.20191,IAH,MAF,0.19908466819221968
43.16949,-86.23822,41.97960,-87.90446,MKG,ORD,0.2616822429906542
40.91631,-81.44247,27.97547,-82.53325,CAK,TPA,0.11290322580645161
29.98047,-95.33972,27.97547,-82.53325,IAH,TPA,0.19272727272727272
26.07258,-80.15275,36.08036,-115.15233,FLL,LAS,0.14130434782608695
39.85841,-104.66700,33.67566,-117.86822,DEN,SNA,0.15497553017944535
41.33815,-75.72427,42.21206,-83.34884,AVP,DTW,0.27
40.63975,-73.77893,47.44898,-122.30931,JFK,SEA,0.3142857142857143
29.98047,-95.33972,36.28187,-94.30681,IAH,XNA,0.14534883720930233
39.17540,-76.66820,33.43417,-112.00806,BWI,PHX,0.20920502092050208
42.36435,-71.00518,41.97960,-87.90446,BOS,ORD,0.24945054945054945
32.33313,-88.75121,31.46715,-89.33706,MEI,PIB,0.1686746987951807
61.17432,-149.99619,39.85841,-104.66700,ANC,DEN,0.3064516129032258
39.49858,-119.76806,37.61900,-122.37484,RNO,SFO,0.2356687898089172
48.79275,-122.53753,20.89865,-156.43046,BLI,OGG,0.08571428571428572
29.98047,-95.33972,32.73356,-117.18966,IAH,SAN,0.14939024390243902
45.44906,-98.42183,44.88055,-93.21692,ABR,MSP,0.15833333333333333
32.89595,-97.03720,29.64542,-95.27889,DFW,HOU,0.2788104089219331
41.41089,-81.84940,35.87764,-78.78747,CLE,RDU,0.16666666666666666
40.77724,-73.87261,28.42889,-81.31603,LGA,MCO,0.2925764192139738
32.89595,-97.03720,30.40728,-89.07009,DFW,GPT,0.18128654970760233
30.19453,-97.66987,33.81772,-118.15161,AUS,LGB,0.1232876712328767
42.21206,-83.34884,39.87195,-75.24114,DTW,PHL,0.18238993710691823
